"Date","Open","High","Low","Close","Volume","Adj Close"
"5/23/1995",523.650024,528.590027,523.650024,528.590027,3.6269E+08,528.590027
"5/24/1995",528.590027,531.909973,525.570007,528.609985,3.9177E+08,528.609985
"5/25/1995",528.369995,529.039978,524.890015,528.590027,3.4182E+08,528.590027
"5/26/1995",528.590027,528.590027,522.51001,523.650024,2.9122E+08,523.650024
"5/30/1995",523.650024,525.580017,521.380005,523.580017,2.8302E+08,523.580017
"5/31/1995",523.700012,533.409973,522.169983,533.400024,3.5818E+08,533.400024
"6/1/1995",533.400024,534.210022,530.049988,533.48999,3.4592E+08,533.48999
"6/2/1995",533.48999,536.909973,529.549988,532.51001,3.66E+08,532.51001
"6/5/1995",532.51001,537.72998,532.469971,535.599976,3.3752E+08,535.599976
"6/6/1995",535.599976,537.090027,535.140015,535.549988,3.4049E+08,535.549988
"6/7/1995",535.549988,535.549988,531.659973,533.130005,3.2779E+08,533.130005
"6/8/1995",533.130005,533.559998,531.650024,532.349976,2.8988E+08,532.349976
"6/9/1995",532.349976,532.349976,526,527.940002,3.2757E+08,527.940002
"6/12/1995",527.940002,532.539978,527.940002,530.880005,2.8992E+08,530.880005
"6/13/1995",530.880005,536.22998,530.880005,536.049988,3.3966E+08,536.049988
"6/14/1995",536.049988,536.47998,533.830017,536.469971,3.3077E+08,536.469971
"6/15/1995",536.47998,539.070007,535.559998,537.119995,3.347E+08,537.119995
"6/16/1995",537.51001,539.97998,537.119995,539.830017,4.4274E+08,539.830017
"6/19/1995",539.830017,545.219971,539.830017,545.219971,3.2299E+08,545.219971
"6/20/1995",545.219971,545.440002,543.429993,544.97998,3.8237E+08,544.97998
"6/21/1995",544.97998,545.929993,543.900024,543.97998,3.9821E+08,543.97998
"6/22/1995",543.97998,551.070007,543.97998,551.070007,4.21E+08,551.070007
"6/23/1995",551.070007,551.070007,548.22998,549.710022,3.2166E+08,549.710022
"6/26/1995",549.710022,549.789978,544.059998,544.130005,2.9672E+08,544.130005
"6/27/1995",544.109985,547.070007,542.190002,542.429993,3.4695E+08,542.429993
"6/28/1995",542.429993,546.330017,540.719971,544.72998,3.6806E+08,544.72998
"6/29/1995",544.72998,546.25,540.789978,543.869995,3.1308E+08,543.869995
"6/30/1995",543.869995,546.820007,543.51001,544.75,3.1165E+08,544.75
"7/3/1995",544.75,547.099976,544.429993,547.090027,1.179E+08,547.090027
"7/5/1995",547.090027,549.97998,546.280029,547.26001,3.5785E+08,547.26001
"7/6/1995",547.26001,553.98999,546.590027,553.98999,4.205E+08,553.98999
"7/7/1995",553.900024,556.570007,553.049988,556.369995,4.6654E+08,556.369995
"7/10/1995",556.369995,558.47998,555.77002,557.190002,4.097E+08,557.190002
"7/11/1995",556.780029,557.190002,553.799988,554.780029,3.7677E+08,554.780029
"7/12/1995",555.27002,561.559998,554.27002,560.890015,4.1636E+08,560.890015
"7/13/1995",560.890015,562,559.070007,561,3.875E+08,561
"7/14/1995",561,561,556.409973,559.890015,3.1293E+08,559.890015
"7/17/1995",560.340027,562.940002,559.450012,562.719971,3.2254E+08,562.719971
"7/18/1995",562.549988,562.719971,556.859985,558.460022,3.7223E+08,558.460022
"7/19/1995",556.580017,558.460022,542.51001,550.97998,4.8985E+08,550.97998
"7/20/1995",550.97998,554.429993,549.099976,553.539978,3.8338E+08,553.539978
"7/21/1995",553.340027,554.72998,550.909973,553.619995,4.3183E+08,553.619995
"7/24/1995",553.619995,557.210022,553.619995,556.630005,3.153E+08,556.630005
"7/25/1995",556.630005,561.75,556.340027,561.099976,3.732E+08,561.099976
"7/26/1995",561.099976,563.780029,560.849976,561.609985,3.9347E+08,561.609985
"7/27/1995",561.609985,565.330017,561.609985,565.219971,3.5657E+08,565.219971
"7/28/1995",565.219971,565.400024,562.039978,562.929993,3.1159E+08,562.929993
"7/31/1995",562.929993,563.48999,560.059998,562.059998,2.9195E+08,562.059998
"8/1/1995",562.059998,562.109985,556.669983,559.640015,3.3221E+08,559.640015
"8/2/1995",559.640015,565.619995,557.869995,558.799988,3.7433E+08,558.799988
"8/3/1995",558.799988,558.799988,554.099976,558.75,3.5311E+08,558.75
"8/4/1995",558.75,559.570007,557.909973,558.940002,3.1474E+08,558.940002
"8/7/1995",558.940002,561.23999,558.940002,560.030029,2.7705E+08,560.030029
"8/8/1995",560.030029,561.530029,558.320007,560.390015,3.0609E+08,560.390015
"8/9/1995",560.390015,561.590027,559.289978,559.710022,3.0339E+08,559.710022
"8/10/1995",559.710022,560.630005,556.049988,557.450012,3.0666E+08,557.450012
"8/11/1995",557.450012,558.5,553.039978,555.109985,2.6785E+08,555.109985
"8/14/1995",555.109985,559.73999,554.76001,559.73999,2.6492E+08,559.73999
"8/15/1995",559.73999,559.97998,555.219971,558.570007,3.3007E+08,558.570007
"8/16/1995",558.570007,559.97998,557.369995,559.969971,3.9017E+08,559.969971
"8/17/1995",559.969971,559.969971,557.419983,559.039978,3.5446E+08,559.039978
"8/18/1995",559.039978,561.23999,558.340027,559.210022,3.2049E+08,559.210022
"8/21/1995",559.210022,563.340027,557.890015,558.109985,3.032E+08,558.109985
"8/22/1995",558.109985,559.52002,555.869995,559.52002,2.9089E+08,559.52002
"8/23/1995",559.52002,560,557.080017,557.140015,2.9189E+08,557.140015
"8/24/1995",557.140015,558.630005,555.200012,557.460022,2.992E+08,557.460022
"8/25/1995",557.460022,561.309998,557.460022,560.099976,2.5599E+08,560.099976
"8/28/1995",560.099976,562.219971,557.98999,559.049988,2.6786E+08,559.049988
"8/29/1995",559.049988,560.01001,555.710022,560,3.1129E+08,560
"8/30/1995",560,561.52002,559.48999,560.919983,3.2984E+08,560.919983
"8/31/1995",561.090027,562.359985,560.48999,561.880005,3.0092E+08,561.880005
"9/1/1995",561.880005,564.619995,561.01001,563.840027,2.5673E+08,563.840027
"9/5/1995",563.859985,569.200012,563.840027,569.169983,3.3267E+08,569.169983
"9/6/1995",569.169983,570.530029,569,570.169983,3.6954E+08,570.169983
"9/7/1995",570.169983,571.109985,569.22998,570.289978,3.2172E+08,570.289978
"9/8/1995",570.289978,572.679993,569.27002,572.679993,3.1794E+08,572.679993
"9/11/1995",572.679993,575.150024,572.679993,573.909973,2.9684E+08,573.909973
"9/12/1995",573.909973,576.51001,573.109985,576.51001,3.4454E+08,576.51001
"9/13/1995",576.51001,579.719971,575.469971,578.77002,3.8438E+08,578.77002
"9/14/1995",578.77002,583.98999,578.77002,583.609985,3.8288E+08,583.609985
"9/15/1995",583.609985,585.070007,581.789978,583.349976,4.5937E+08,583.349976
"9/18/1995",583.349976,583.369995,579.359985,582.77002,3.2609E+08,582.77002
"9/19/1995",582.780029,584.23999,580.75,584.200012,3.7117E+08,584.200012
"9/20/1995",584.200012,586.77002,584.179993,586.77002,4.0005E+08,586.77002
"9/21/1995",586.77002,586.789978,580.909973,583,3.671E+08,583
"9/22/1995",583,583,578.25,581.72998,3.7079E+08,581.72998
"9/25/1995",581.72998,582.140015,579.5,581.809998,2.7312E+08,581.809998
"9/26/1995",581.809998,584.659973,580.650024,581.409973,3.6363E+08,581.409973
"9/27/1995",581.409973,581.419983,574.679993,581.039978,4.113E+08,581.039978
"9/28/1995",581.039978,585.880005,580.690002,585.869995,3.6772E+08,585.869995
"9/29/1995",585.869995,587.609985,584,584.409973,3.3525E+08,584.409973
"10/2/1995",584.409973,585.049988,580.539978,581.719971,3.0499E+08,581.719971
"10/3/1995",581.719971,582.340027,578.47998,582.340027,3.8594E+08,582.340027
"10/4/1995",582.340027,582.340027,579.909973,581.469971,3.3938E+08,581.469971
"10/5/1995",581.469971,582.630005,579.580017,582.630005,3.6748E+08,582.630005
"10/6/1995",582.630005,584.539978,582.099976,582.48999,3.1368E+08,582.48999
"10/9/1995",582.48999,582.48999,576.349976,578.369995,2.7532E+08,578.369995
"10/10/1995",578.369995,578.369995,571.549988,577.52002,4.1271E+08,577.52002
"10/11/1995",577.52002,579.52002,577.080017,579.460022,3.4074E+08,579.460022
"10/12/1995",579.460022,583.119995,579.460022,583.099976,3.4406E+08,583.099976
"10/13/1995",583.099976,587.390015,583.099976,584.5,3.7468E+08,584.5
"10/16/1995",584.5,584.859985,582.630005,583.030029,3.0075E+08,583.030029
"10/17/1995",583.030029,586.780029,581.900024,586.780029,3.5638E+08,586.780029
"10/18/1995",586.780029,589.77002,586.27002,587.440002,4.1127E+08,587.440002
"10/19/1995",587.440002,590.659973,586.340027,590.650024,4.0662E+08,590.650024
"10/20/1995",590.650024,590.659973,586.780029,587.460022,3.8936E+08,587.460022
"10/23/1995",587.460022,587.460022,583.72998,585.059998,3.3075E+08,585.059998
"10/24/1995",585.059998,587.309998,584.75,586.539978,4.1554E+08,586.539978
"10/25/1995",586.539978,587.190002,581.409973,582.469971,4.3362E+08,582.469971
"10/26/1995",582.469971,582.630005,572.530029,576.719971,4.6427E+08,576.719971
"10/27/1995",576.719971,579.710022,573.210022,579.700012,3.7923E+08,579.700012
"10/30/1995",579.700012,583.789978,579.700012,583.25,3.1916E+08,583.25
"10/31/1995",583.25,586.710022,581.5,581.5,3.7739E+08,581.5
"11/1/1995",581.5,584.23999,581.039978,584.219971,3.7809E+08,584.219971
"11/2/1995",584.219971,589.719971,584.219971,589.719971,3.9707E+08,589.719971
"11/3/1995",589.719971,590.570007,588.650024,590.570007,3.485E+08,590.570007
"11/6/1995",590.570007,590.640015,588.309998,588.460022,3.091E+08,588.460022
"11/7/1995",588.460022,588.460022,584.23999,586.320007,3.6468E+08,586.320007
"11/8/1995",586.320007,591.710022,586.320007,591.710022,3.5978E+08,591.710022
"11/9/1995",591.710022,593.900024,590.890015,593.26001,3.8076E+08,593.26001
"11/10/1995",593.26001,593.26001,590.390015,592.719971,2.9869E+08,592.719971
"11/13/1995",592.719971,593.719971,590.580017,592.299988,2.9584E+08,592.299988
"11/14/1995",592.299988,592.299988,588.97998,589.289978,3.5442E+08,589.289978
"11/15/1995",589.289978,593.969971,588.359985,593.960022,3.761E+08,593.960022
"11/16/1995",593.960022,597.909973,593.52002,597.340027,4.2328E+08,597.340027
"11/17/1995",597.340027,600.140015,597.299988,600.070007,4.372E+08,600.070007
"11/20/1995",600.070007,600.400024,596.169983,596.849976,3.3315E+08,596.849976
"11/21/1995",596.849976,600.280029,595.419983,600.23999,4.0832E+08,600.23999
"11/22/1995",600.23999,600.710022,598.400024,598.400024,4.0498E+08,598.400024
"11/24/1995",598.400024,600.23999,598.400024,599.969971,1.2587E+08,599.969971
"11/27/1995",599.969971,603.349976,599.969971,601.320007,3.5913E+08,601.320007
"11/28/1995",601.320007,606.450012,599.02002,606.450012,4.0886E+08,606.450012
"11/29/1995",606.450012,607.659973,605.469971,607.640015,3.9828E+08,607.640015
"11/30/1995",607.640015,608.690002,605.369995,605.369995,4.4005E+08,605.369995
"12/1/1995",605.369995,608.109985,605.369995,606.97998,3.9331E+08,606.97998
"12/4/1995",606.97998,613.830017,606.840027,613.679993,4.0548E+08,613.679993
"12/5/1995",613.679993,618.47998,613.140015,617.679993,4.3736E+08,617.679993
"12/6/1995",617.679993,621.109985,616.690002,620.179993,4.1778E+08,620.179993
"12/7/1995",620.179993,620.190002,615.210022,616.169983,3.7926E+08,616.169983
"12/8/1995",616.169983,617.820007,614.320007,617.47998,3.279E+08,617.47998
"12/11/1995",617.47998,620.900024,617.140015,619.52002,3.4207E+08,619.52002
"12/12/1995",619.52002,619.549988,617.679993,618.780029,3.4986E+08,618.780029
"12/13/1995",618.780029,622.02002,618.27002,621.690002,4.1529E+08,621.690002
"12/14/1995",621.690002,622.880005,616.130005,616.919983,4.653E+08,616.919983
"12/15/1995",616.919983,617.719971,614.460022,616.340027,6.368E+08,616.340027
"12/18/1995",616.340027,616.340027,606.130005,606.809998,4.2627E+08,606.809998
"12/19/1995",606.809998,611.940002,605.049988,611.929993,4.7828E+08,611.929993
"12/20/1995",611.929993,614.27002,605.929993,605.940002,4.3768E+08,605.940002
"12/21/1995",605.940002,610.52002,605.940002,610.48999,4.1581E+08,610.48999
"12/22/1995",610.48999,613.5,610.450012,611.950012,2.896E+08,611.950012
"12/26/1995",611.960022,614.5,611.960022,614.299988,2.1728E+08,614.299988
"12/27/1995",614.299988,615.72998,613.75,614.530029,2.523E+08,614.530029
"12/28/1995",614.530029,615.5,612.400024,614.119995,2.8866E+08,614.119995
"12/29/1995",614.119995,615.929993,612.359985,615.929993,3.2125E+08,615.929993
"1/2/1996",615.929993,620.73999,613.169983,620.72998,3.6418E+08,620.72998
"1/3/1996",620.72998,623.25,619.559998,621.320007,4.6895E+08,621.320007
"1/4/1996",621.320007,624.48999,613.960022,617.700012,5.1258E+08,617.700012
"1/5/1996",617.700012,617.700012,612.02002,616.710022,4.3711E+08,616.710022
"1/8/1996",616.710022,618.460022,616.48999,618.460022,1.3036E+08,618.460022
"1/9/1996",618.460022,619.150024,608.210022,609.450012,4.174E+08,609.450012
"1/10/1996",609.450012,609.450012,597.289978,598.47998,4.9683E+08,598.47998
"1/11/1996",598.47998,602.710022,597.539978,602.690002,4.088E+08,602.690002
"1/12/1996",602.690002,604.799988,597.460022,601.809998,3.834E+08,601.809998
"1/15/1996",601.809998,603.429993,598.469971,599.820007,3.0618E+08,599.820007
"1/16/1996",599.820007,608.440002,599.049988,608.440002,4.2522E+08,608.440002
"1/17/1996",608.440002,609.929993,604.700012,606.369995,4.5872E+08,606.369995
"1/18/1996",606.369995,608.27002,604.119995,608.23999,4.5041E+08,608.23999
"1/19/1996",608.23999,612.919983,606.76001,611.830017,4.9772E+08,611.830017
"1/22/1996",611.830017,613.450012,610.950012,613.400024,3.9804E+08,613.400024
"1/23/1996",613.400024,613.400024,610.650024,612.789978,4.1691E+08,612.789978
"1/24/1996",612.789978,619.960022,612.789978,619.960022,4.7638E+08,619.960022
"1/25/1996",619.960022,620.150024,616.619995,617.030029,4.5327E+08,617.030029
"1/26/1996",617.030029,621.700012,615.26001,621.619995,3.857E+08,621.619995
"1/29/1996",621.619995,624.219971,621.419983,624.219971,3.6333E+08,624.219971
"1/30/1996",624.219971,630.289978,624.219971,630.150024,4.6435E+08,630.150024
"1/31/1996",630.150024,636.179993,629.47998,636.02002,4.7221E+08,636.02002
"2/1/1996",636.02002,638.460022,634.539978,638.460022,4.6143E+08,638.460022
"2/2/1996",638.460022,639.26001,634.289978,635.840027,4.2002E+08,635.840027
"2/5/1996",635.840027,641.429993,633.710022,641.429993,3.7776E+08,641.429993
"2/6/1996",641.429993,646.669983,639.679993,646.330017,4.6594E+08,646.330017
"2/7/1996",646.330017,649.929993,645.590027,649.929993,4.6273E+08,649.929993
"2/8/1996",649.929993,656.539978,647.929993,656.070007,4.7497E+08,656.070007
"2/9/1996",656.070007,661.080017,653.640015,656.369995,4.7764E+08,656.369995
"2/12/1996",656.369995,662.950012,656.340027,661.450012,3.9789E+08,661.450012
"2/13/1996",661.450012,664.22998,657.919983,660.51001,4.4154E+08,660.51001
"2/14/1996",660.51001,661.530029,654.359985,655.580017,4.2179E+08,655.580017
"2/15/1996",655.580017,656.840027,651.150024,651.320007,4.1532E+08,651.320007
"2/16/1996",651.320007,651.419983,646.98999,647.97998,4.4557E+08,647.97998
"2/20/1996",647.97998,647.97998,638.789978,640.650024,3.9591E+08,640.650024
"2/21/1996",640.650024,648.109985,640.650024,648.099976,4.3122E+08,648.099976
"2/22/1996",648.099976,659.75,648.099976,658.859985,4.8547E+08,658.859985
"2/23/1996",658.859985,663,652.25,659.080017,4.4313E+08,659.080017
"2/26/1996",659.080017,659.080017,650.159973,650.460022,3.9933E+08,650.460022
"2/27/1996",650.460022,650.619995,643.869995,647.23999,4.3134E+08,647.23999
"2/28/1996",647.23999,654.390015,643.98999,644.75,4.4779E+08,644.75
"2/29/1996",644.75,646.950012,639.01001,640.429993,4.5317E+08,640.429993
"3/1/1996",640.429993,644.380005,635,644.369995,4.7148E+08,644.369995
"3/4/1996",644.369995,653.539978,644.369995,650.809998,4.1727E+08,650.809998
"3/5/1996",650.809998,655.799988,648.77002,655.789978,4.457E+08,655.789978
"3/6/1996",655.789978,656.969971,651.609985,652,4.2822E+08,652
"3/7/1996",652,653.650024,649.539978,653.650024,4.2579E+08,653.650024
"3/8/1996",653.650024,653.650024,627.630005,633.5,5.4655E+08,633.5
"3/11/1996",633.5,640.409973,629.950012,640.02002,4.495E+08,640.02002
"3/12/1996",640.02002,640.02002,628.820007,637.090027,4.5498E+08,637.090027
"3/13/1996",637.090027,640.52002,635.190002,638.549988,4.1303E+08,638.549988
"3/14/1996",638.549988,644.169983,638.549988,640.869995,4.9263E+08,640.869995
"3/15/1996",640.869995,642.869995,638.349976,641.429993,5.2997E+08,641.429993
"3/18/1996",641.429993,652.650024,641.429993,652.650024,4.371E+08,652.650024
"3/19/1996",652.650024,656.179993,649.799988,651.690002,4.383E+08,651.690002
"3/20/1996",651.690002,653.130005,645.570007,649.97998,4.0978E+08,649.97998
"3/21/1996",649.97998,651.539978,648.099976,649.190002,3.6718E+08,649.190002
"3/22/1996",649.190002,652.080017,649.190002,650.619995,3.2939E+08,650.619995
"3/25/1996",650.619995,655.5,648.820007,650.039978,3.367E+08,650.039978
"3/26/1996",650.039978,654.309998,648.150024,652.969971,4.0009E+08,652.969971
"3/27/1996",652.969971,653.940002,647.599976,648.909973,4.0628E+08,648.909973
"3/28/1996",648.909973,649.580017,646.359985,648.940002,3.7075E+08,648.940002
"3/29/1996",648.940002,650.960022,644.890015,645.5,4.1351E+08,645.5
"4/1/1996",645.5,653.869995,645.5,653.72998,3.9212E+08,653.72998
"4/2/1996",653.72998,655.27002,652.809998,655.26001,4.0664E+08,655.26001
"4/3/1996",655.26001,655.890015,651.809998,655.880005,3.8662E+08,655.880005
"4/4/1996",655.880005,656.679993,654.890015,655.859985,3.834E+08,655.859985
"4/8/1996",655.859985,655.859985,638.039978,644.23999,4.1181E+08,644.23999
"4/9/1996",644.23999,646.330017,640.840027,642.190002,4.2679E+08,642.190002
"4/10/1996",642.190002,642.780029,631.76001,633.5,4.7515E+08,633.5
"4/11/1996",633.5,635.26001,624.140015,631.179993,5.1971E+08,631.179993
"4/12/1996",631.179993,637.140015,631.179993,636.710022,4.1327E+08,636.710022
"4/15/1996",636.710022,642.48999,636.710022,642.48999,3.4637E+08,642.48999
"4/16/1996",642.48999,645.570007,642.150024,645,4.5331E+08,645
"4/17/1996",645,645,638.710022,641.609985,4.652E+08,641.609985
"4/18/1996",641.609985,644.659973,640.76001,643.609985,4.1515E+08,643.609985
"4/19/1996",643.609985,647.320007,643.609985,645.070007,4.3569E+08,645.070007
"4/22/1996",645.070007,650.909973,645.070007,647.890015,3.9537E+08,647.890015
"4/23/1996",647.890015,651.590027,647.700012,651.580017,4.5269E+08,651.580017
"4/24/1996",651.580017,653.369995,648.25,650.169983,4.9422E+08,650.169983
"4/25/1996",650.169983,654.179993,647.059998,652.869995,4.6212E+08,652.869995
"4/26/1996",652.869995,656.429993,651.960022,653.460022,4.0253E+08,653.460022
"4/29/1996",653.460022,654.710022,651.599976,654.159973,3.4403E+08,654.159973
"4/30/1996",654.159973,654.590027,651.049988,654.169983,3.9339E+08,654.169983
"5/1/1996",654.169983,656.440002,652.26001,654.580017,4.0462E+08,654.580017
"5/2/1996",654.580017,654.580017,642.130005,643.380005,4.4296E+08,643.380005
"5/3/1996",643.380005,648.450012,640.22998,641.630005,4.3401E+08,641.630005
"5/6/1996",641.630005,644.640015,636.190002,640.809998,3.7582E+08,640.809998
"5/7/1996",640.809998,641.400024,636.960022,638.26001,4.1077E+08,638.26001
"5/8/1996",638.26001,644.789978,630.070007,644.77002,4.9546E+08,644.77002
"5/9/1996",644.77002,647.950012,643.179993,645.440002,4.0431E+08,645.440002
"5/10/1996",645.440002,653,645.440002,652.090027,4.2837E+08,652.090027
"5/13/1996",652.090027,662.159973,652.090027,661.51001,3.9418E+08,661.51001
"5/14/1996",661.51001,666.960022,661.51001,665.599976,4.6044E+08,665.599976
"5/15/1996",665.599976,669.820007,664.460022,665.419983,4.4779E+08,665.419983
"5/16/1996",665.419983,667.109985,662.789978,664.849976,3.9207E+08,664.849976
"5/17/1996",664.849976,669.840027,664.849976,668.909973,4.2914E+08,668.909973
"5/20/1996",668.909973,673.659973,667.640015,673.150024,3.85E+08,673.150024
"5/21/1996",673.150024,675.559998,672.26001,672.76001,4.0961E+08,672.76001
"5/22/1996",672.76001,678.419983,671.22998,678.419983,4.2367E+08,678.419983
"5/23/1996",678.419983,681.099976,673.450012,676,4.3185E+08,676
"5/24/1996",676,679.719971,676,678.51001,3.2915E+08,678.51001
"5/28/1996",678.51001,679.97998,671.52002,672.22998,3.4148E+08,672.22998
"5/29/1996",672.22998,673.72998,666.090027,667.929993,3.4673E+08,667.929993
"5/30/1996",667.929993,673.51001,664.559998,671.700012,3.8196E+08,671.700012
"5/31/1996",671.700012,673.460022,667,669.119995,3.5175E+08,669.119995
"6/3/1996",669.119995,669.119995,665.190002,667.679993,3.1847E+08,667.679993
"6/4/1996",667.679993,672.599976,667.679993,672.559998,3.8604E+08,672.559998
"6/5/1996",672.559998,678.450012,672.090027,678.440002,3.8036E+08,678.440002
"6/6/1996",678.440002,680.320007,673.02002,673.030029,4.6694E+08,673.030029
"6/7/1996",673.030029,673.309998,662.47998,673.309998,4.4571E+08,673.309998
"6/10/1996",673.309998,673.609985,670.150024,672.159973,3.3748E+08,672.159973
"6/11/1996",672.159973,676.719971,669.940002,670.969971,4.0539E+08,670.969971
"6/12/1996",670.969971,673.669983,668.77002,669.039978,3.9719E+08,669.039978
"6/13/1996",669.039978,670.539978,665.48999,667.919983,3.9762E+08,667.919983
"6/14/1996",667.919983,668.400024,664.349976,665.849976,3.9063E+08,665.849976
"6/17/1996",665.849976,668.27002,664.090027,665.159973,2.9841E+08,665.159973
"6/18/1996",665.159973,666.359985,661.340027,662.059998,3.7329E+08,662.059998
"6/19/1996",662.059998,665.619995,661.210022,661.960022,3.8361E+08,661.960022
"6/20/1996",661.960022,664.960022,658.75,662.099976,4.4106E+08,662.099976
"6/21/1996",662.099976,666.840027,662.099976,666.840027,5.2034E+08,666.840027
"6/24/1996",666.840027,671.070007,666.840027,668.849976,3.3384E+08,668.849976
"6/25/1996",668.849976,670.650024,667.289978,668.47998,3.919E+08,668.47998
"6/26/1996",668.47998,668.48999,663.669983,664.390015,3.8652E+08,664.390015
"6/27/1996",664.390015,668.900024,661.559998,668.549988,4.0558E+08,668.549988
"6/28/1996",668.549988,672.679993,668.549988,670.630005,4.7046E+08,670.630005
"7/1/1996",670.630005,675.880005,670.630005,675.880005,3.4575E+08,675.880005
"7/2/1996",675.880005,675.880005,672.549988,673.609985,3.88E+08,673.609985
"7/3/1996",673.609985,673.640015,670.210022,672.400024,3.3626E+08,672.400024
"7/5/1996",672.400024,672.400024,657.409973,657.440002,1.8147E+08,657.440002
"7/8/1996",657.440002,657.650024,651.130005,652.539978,3.6756E+08,652.539978
"7/9/1996",652.539978,656.599976,652.539978,654.75,4.0017E+08,654.75
"7/10/1996",654.75,656.27002,648.390015,656.059998,4.2135E+08,656.059998
"7/11/1996",656.059998,656.059998,639.52002,645.669983,5.2047E+08,645.669983
"7/12/1996",645.669983,647.640015,640.210022,646.190002,3.9674E+08,646.190002
"7/15/1996",646.190002,646.190002,629.690002,629.799988,4.1902E+08,629.799988
"7/16/1996",629.799988,631.98999,605.880005,628.369995,6.8298E+08,628.369995
"7/17/1996",628.369995,636.609985,628.369995,634.070007,5.1383E+08,634.070007
"7/18/1996",634.070007,644.440002,633.289978,643.559998,4.7446E+08,643.559998
"7/19/1996",643.51001,643.51001,635.5,638.72998,4.0807E+08,638.72998
"7/22/1996",638.72998,638.72998,630.380005,633.77002,3.273E+08,633.77002
"7/23/1996",633.789978,637.700012,625.650024,626.869995,4.219E+08,626.869995
"7/24/1996",626.190002,629.099976,616.429993,626.650024,4.6303E+08,626.650024
"7/25/1996",626.650024,633.570007,626.650024,631.169983,4.0539E+08,631.169983
"7/26/1996",631.169983,636.22998,631.169983,635.900024,3.499E+08,635.900024
"7/29/1996",635.900024,635.900024,630.900024,630.909973,2.8156E+08,630.909973
"7/30/1996",630.909973,635.26001,629.219971,635.26001,3.4109E+08,635.26001
"7/31/1996",635.26001,640.539978,633.73999,639.950012,4.0356E+08,639.950012
"8/1/1996",639.950012,650.659973,639.48999,650.02002,4.3911E+08,650.02002
"8/2/1996",650.02002,662.48999,650.02002,662.48999,4.4208E+08,662.48999
"8/5/1996",662.48999,663.640015,659.030029,660.22998,3.0724E+08,660.22998
"8/6/1996",660.22998,662.75,656.830017,662.380005,3.4729E+08,662.380005
"8/7/1996",662.380005,664.609985,660,664.159973,3.9434E+08,664.159973
"8/8/1996",664.159973,664.169983,661.280029,662.590027,3.3457E+08,662.590027
"8/9/1996",662.590027,665.369995,660.309998,662.099976,3.2728E+08,662.099976
"8/12/1996",662.099976,665.77002,658.950012,665.77002,3.1217E+08,665.77002
"8/13/1996",665.77002,665.77002,659.130005,660.200012,3.6247E+08,660.200012
"8/14/1996",660.200012,662.419983,658.469971,662.049988,3.4346E+08,662.049988
"8/15/1996",662.049988,664.179993,660.640015,662.280029,3.2395E+08,662.280029
"8/16/1996",662.280029,666.340027,662.26001,665.210022,3.3765E+08,665.210022
"8/19/1996",665.210022,667.119995,665,666.580017,2.9408E+08,666.580017
"8/20/1996",666.580017,666.98999,665.150024,665.690002,3.3496E+08,665.690002
"8/21/1996",665.690002,665.690002,662.159973,665.070007,3.4882E+08,665.070007
"8/22/1996",665.070007,670.679993,664.880005,670.679993,3.5495E+08,670.679993
"8/23/1996",670.679993,670.679993,664.929993,667.030029,3.0801E+08,667.030029
"8/26/1996",667.030029,667.030029,662.359985,663.880005,2.8143E+08,663.880005
"8/27/1996",663.880005,666.400024,663.5,666.400024,3.1052E+08,666.400024
"8/28/1996",666.400024,667.409973,664.390015,664.809998,2.9644E+08,664.809998
"8/29/1996",664.809998,664.809998,655.349976,657.400024,3.2112E+08,657.400024
"8/30/1996",657.400024,657.710022,650.52002,651.98999,2.5838E+08,651.98999
"9/3/1996",651.98999,655.130005,643.969971,654.719971,3.4574E+08,654.719971
"9/4/1996",654.719971,655.820007,652.929993,655.609985,3.5129E+08,655.609985
"9/5/1996",655.609985,655.609985,648.890015,649.440002,3.6143E+08,649.440002
"9/6/1996",649.440002,658.210022,649.440002,655.679993,3.4871E+08,655.679993
"9/9/1996",655.679993,663.77002,655.679993,663.76001,3.1153E+08,663.76001
"9/10/1996",663.76001,665.570007,661.549988,663.809998,3.7296E+08,663.809998
"9/11/1996",663.809998,667.72998,661.789978,667.280029,3.7688E+08,667.280029
"9/12/1996",667.280029,673.070007,667.280029,671.150024,3.9882E+08,671.150024
"9/13/1996",671.150024,681.390015,671.150024,680.539978,4.8836E+08,680.539978
"9/16/1996",680.539978,686.47998,680.530029,683.97998,4.3008E+08,683.97998
"9/17/1996",683.97998,685.799988,679.960022,682.940002,4.4985E+08,682.940002
"9/18/1996",682.940002,683.77002,679.75,681.469971,3.966E+08,681.469971
"9/19/1996",681.469971,684.070007,679.059998,683,3.9858E+08,683
"9/20/1996",683,687.070007,683,687.030029,5.1942E+08,687.030029
"9/23/1996",687.030029,687.030029,681.01001,686.47998,2.9776E+08,686.47998
"9/24/1996",686.47998,690.880005,683.539978,685.609985,4.6015E+08,685.609985
"9/25/1996",685.609985,688.26001,684.919983,685.830017,4.5171E+08,685.830017
"9/26/1996",685.830017,690.150024,683.77002,685.859985,5.0087E+08,685.859985
"9/27/1996",685.859985,687.109985,683.72998,686.190002,4.1476E+08,686.190002
"9/30/1996",686.190002,690.109985,686.030029,687.330017,3.8857E+08,687.330017
"10/1/1996",687.309998,689.539978,684.440002,689.080017,4.2155E+08,689.080017
